"P/O Number","Backorder Number","SKU Number","Location","Distributed Qty","Total Rec""d Qty","Current Rec""d Qty","PROCESSED Y/N","Buy U/M Cost","Sell U/M Cost","Unit Retail"
300083,0,30000066,50,1.0,0,1.0,"",180.0,180.0,399.0
300083,0,30000066,142,1.0,0,1.0,"",180.0,180.0,399.0
300083,0,30000066,149,1.0,0,1.0,"",180.0,180.0,399.0
300083,0,30000066,352,1.0,0,1.0,"",180.0,180.0,399.0
300083,0,30000066,1663,1.0,0,1.0,"",180.0,180.0,399.0
300083,0,30000066,2267,1.0,0,1.0,"",180.0,180.0,399.0
300083,0,30000067,32,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000067,50,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000067,142,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000067,149,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000067,352,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000067,1663,3.0,0,3.0,"",180.0,180.0,399.0
300083,0,30000067,2267,3.0,0,3.0,"",180.0,180.0,399.0
300083,0,30000068,32,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000068,50,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000068,142,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000068,149,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000068,352,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000068,1663,3.0,0,3.0,"",180.0,180.0,399.0
300083,0,30000068,2267,3.0,0,3.0,"",180.0,180.0,399.0
300083,0,30000069,32,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000069,50,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000069,142,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000069,149,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000069,352,4.0,0,4.0,"",180.0,180.0,399.0
300083,0,30000069,1663,3.0,0,3.0,"",180.0,180.0,399.0
300083,0,30000069,2267,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000066,95,1.0,0,1.0,"",180.0,180.0,399.0
300084,0,30000066,120,1.0,0,1.0,"",180.0,180.0,399.0
300084,0,30000066,1063,1.0,0,1.0,"",180.0,180.0,399.0
300084,0,30000066,1090,1.0,0,1.0,"",180.0,180.0,399.0
300084,0,30000066,2203,1.0,0,1.0,"",180.0,180.0,399.0
300084,0,30000066,2592,1.0,0,1.0,"",180.0,180.0,399.0
300084,0,30000067,95,4.0,0,4.0,"",180.0,180.0,399.0
300084,0,30000067,120,4.0,0,4.0,"",180.0,180.0,399.0
300084,0,30000067,1063,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000067,1090,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000067,2203,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000067,2592,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000067,3067,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000068,95,4.0,0,4.0,"",180.0,180.0,399.0
300084,0,30000068,120,4.0,0,4.0,"",180.0,180.0,399.0
300084,0,30000068,1063,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000068,1090,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000068,2203,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000068,2592,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000068,3067,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000069,95,4.0,0,4.0,"",180.0,180.0,399.0
300084,0,30000069,120,4.0,0,4.0,"",180.0,180.0,399.0
300084,0,30000069,1063,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000069,1090,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000069,2203,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000069,2592,3.0,0,3.0,"",180.0,180.0,399.0
300084,0,30000069,3067,3.0,0,3.0,"",180.0,180.0,399.0
300085,0,30000071,1,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,6,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,15,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,277,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,448,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,855,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,1268,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000071,1896,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000072,1,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,6,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,15,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,277,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,448,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,855,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,1268,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000072,1896,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,1,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,6,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,15,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,277,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,448,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,855,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000073,1268,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000073,1896,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000074,1,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000074,6,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000074,15,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000074,277,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000074,448,1.0,0,1.0,"",192.0,192.0,349.0
300085,0,30000074,855,1.0,0,1.0,"",192.0,192.0,349.0
300085,0,30000074,1268,1.0,0,1.0,"",192.0,192.0,349.0
300085,0,30000074,1896,1.0,0,1.0,"",192.0,192.0,349.0
300085,0,30000075,1,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000075,6,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000075,15,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000075,277,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000075,448,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000075,855,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000075,1268,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000075,1896,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000076,1,5.0,0,5.0,"",192.0,192.0,349.0
300085,0,30000076,6,5.0,0,5.0,"",192.0,192.0,349.0
300085,0,30000076,15,5.0,0,5.0,"",192.0,192.0,349.0
300085,0,30000076,277,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000076,448,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000076,855,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000076,1268,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000076,1896,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,1,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,6,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,15,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,277,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,448,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,855,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,1268,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000077,1896,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000078,1,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000078,6,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000078,15,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000078,277,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000078,448,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000078,855,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000078,1268,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000078,1896,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000079,1,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000079,6,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000079,15,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000079,277,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000079,448,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000079,855,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000079,1268,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000079,1896,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000080,1,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000080,6,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000080,15,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000080,277,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000080,448,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000080,855,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000080,1268,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000080,1896,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000081,1,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000081,6,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000081,15,4.0,0,4.0,"",192.0,192.0,349.0
300085,0,30000081,277,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000081,448,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000081,855,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000081,1268,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000081,1896,3.0,0,3.0,"",192.0,192.0,349.0
300085,0,30000082,1,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,6,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,15,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,277,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,448,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,855,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,1268,2.0,0,2.0,"",192.0,192.0,349.0
300085,0,30000082,1896,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,2,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,9,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,46,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,228,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,276,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,1875,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,3065,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000071,3574,1.0,0,1.0,"",192.0,192.0,349.0
300086,0,30000072,2,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,9,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,46,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,228,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,276,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,1875,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,3065,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000072,3574,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000073,2,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000073,9,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000073,46,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000073,228,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000073,276,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000073,1875,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000073,3065,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000073,3574,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000074,2,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000074,9,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000074,46,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000074,228,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000074,276,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000074,1875,1.0,0,1.0,"",192.0,192.0,349.0
300086,0,30000074,3065,1.0,0,1.0,"",192.0,192.0,349.0
300086,0,30000074,3574,1.0,0,1.0,"",192.0,192.0,349.0
300086,0,30000075,2,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000075,9,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000075,46,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000075,228,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000075,276,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000075,1875,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000075,3065,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000075,3574,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000076,2,5.0,0,5.0,"",192.0,192.0,349.0
300086,0,30000076,9,5.0,0,5.0,"",192.0,192.0,349.0
300086,0,30000076,46,5.0,0,5.0,"",192.0,192.0,349.0
300086,0,30000076,228,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000076,276,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000076,1875,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000076,3065,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000076,3574,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000077,2,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000077,9,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000077,46,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000077,228,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000077,276,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000077,1875,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000077,3065,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000077,3574,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000078,2,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000078,9,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000078,46,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000078,228,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000078,276,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000078,1875,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000078,3065,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000078,3574,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000079,2,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000079,9,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000079,46,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000079,228,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000079,276,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000079,1875,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000079,3065,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000079,3574,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000080,2,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000080,9,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000080,46,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000080,228,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000080,276,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000080,1875,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000080,3065,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000080,3574,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000081,2,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000081,9,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000081,46,4.0,0,4.0,"",192.0,192.0,349.0
300086,0,30000081,228,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000081,276,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000081,1875,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000081,3065,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000081,3574,3.0,0,3.0,"",192.0,192.0,349.0
300086,0,30000082,2,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000082,9,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000082,46,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000082,228,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000082,276,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000082,1875,2.0,0,2.0,"",192.0,192.0,349.0
300086,0,30000082,3065,1.0,0,1.0,"",192.0,192.0,349.0
300086,0,30000082,3574,1.0,0,1.0,"",192.0,192.0,349.0
300087,0,30000071,3,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000071,65,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000071,73,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000071,156,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000071,245,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000071,1132,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000071,1204,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000072,3,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000072,65,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000072,73,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000072,156,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000072,245,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000072,1132,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000072,1204,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000073,3,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000073,65,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000073,73,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000073,156,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000073,245,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000073,1132,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000073,1204,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000074,3,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000074,65,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000074,73,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000074,156,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000074,245,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000074,1132,1.0,0,1.0,"",192.0,192.0,349.0
300087,0,30000074,1204,1.0,0,1.0,"",192.0,192.0,349.0
300087,0,30000075,3,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000075,65,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000075,73,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000075,156,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000075,245,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000075,1132,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000075,1204,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000076,3,5.0,0,5.0,"",192.0,192.0,349.0
300087,0,30000076,65,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000076,73,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000076,156,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000076,245,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000076,1132,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000076,1204,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,3,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,65,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,73,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,156,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,245,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,1132,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000077,1204,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000078,3,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000078,65,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000078,73,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000078,156,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000078,245,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000078,1132,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000078,1204,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000079,3,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000079,65,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000079,73,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000079,156,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000079,245,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000079,1132,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000079,1204,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000080,3,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000080,65,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000080,73,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000080,156,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000080,245,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000080,1132,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000080,1204,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000081,3,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000081,65,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000081,73,4.0,0,4.0,"",192.0,192.0,349.0
300087,0,30000081,156,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000081,245,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000081,1132,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000081,1204,3.0,0,3.0,"",192.0,192.0,349.0
300087,0,30000082,3,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000082,65,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000082,73,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000082,156,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000082,245,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000082,1132,2.0,0,2.0,"",192.0,192.0,349.0
300087,0,30000082,1204,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,138,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,274,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,457,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,1267,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,1296,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,1425,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000071,2268,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000072,138,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000072,274,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000072,457,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000072,1267,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000072,1296,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000072,1425,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000072,2268,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000073,138,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000073,274,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000073,457,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000073,1267,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000073,1296,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000073,1425,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000073,2268,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000074,138,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000074,274,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000074,457,1.0,0,1.0,"",192.0,192.0,349.0
300088,0,30000074,1267,1.0,0,1.0,"",192.0,192.0,349.0
300088,0,30000074,1296,1.0,0,1.0,"",192.0,192.0,349.0
300088,0,30000074,1425,1.0,0,1.0,"",192.0,192.0,349.0
300088,0,30000074,2268,1.0,0,1.0,"",192.0,192.0,349.0
300088,0,30000075,138,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000075,274,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000075,457,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000075,1267,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000075,1296,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000075,1425,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000075,2268,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000076,138,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000076,274,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000076,457,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000076,1267,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000076,1296,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000076,1425,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000076,2268,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000077,138,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000077,274,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000077,457,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000077,1267,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000077,1296,4.0,0,4.0,"",192.0,192.0,349.0
300088,0,30000077,1425,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000077,2268,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000078,138,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000078,274,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000078,457,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000078,1267,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000078,1296,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000078,1425,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000078,2268,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000079,138,3.0,0,3.0,"",192.0,192.0,349.0
300088,0,30000079,274,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000079,457,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000079,1267,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000079,1296,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000079,1425,2.0,0,2.0,"",192.0,192.0,349.0
300088,0,30000079,2268,2.0,0,2.0,"",192.0,192.0,349.0
